_id,name,native_name,birth_day,birth_month,gender,role,status,species,height,hair_color,has_hair,image_profile,image_banner,affiliations,abilities,forms,tags,game_properties
char_gunther_schultz,Gunther Schultz,グンタ・シュルツ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512659/entertainment_hub/characters/char_char_gunther_schultz_profile.png,,,,,,
char_gunther_sofu,Gunther Sofu,グンタ祖父,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512692/entertainment_hub/characters/char_char_gunther_sofu_profile.jpg,,,,,,
char_gunther_no_haha,Gunther no Haha,グンタの母,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512661/entertainment_hub/characters/char_char_gunther_no_haha_profile.jpg,,,,,,
char_guren,Guren,紅蓮,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511329/entertainment_hub/characters/char_char_guren_profile.jpg,,,,,,
char_gustav,Gustav,グスタフ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781590117/entertainment_hub/characters/char_char_gustav_profile.png,,,,,,
char_guuk,Guuk,グック,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511659/entertainment_hub/characters/char_char_guuk_profile.jpg,,,,,,
char_guy_might,Guy Might,マイト・ガイ,1,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511183/entertainment_hub/characters/char_char_guy_might_profile.png,,,,,,
char_gyaro,Gyaro,ギャロ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512046/entertainment_hub/characters/char_char_gyaro_profile.png,,,,,,
char_gyoro_gyoro,Gyoro Gyoro,ギョロギョロ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531173/entertainment_hub/characters/char_char_gyoro_gyoro_profile.jpg,,,,,,
char_gyoru,Gyoru,ギョロ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511875/entertainment_hub/characters/char_char_gyoru_profile.png,,,,,,
char_gyoumei_himejima,Gyoumei Himejima,悲鳴嶼行冥,23,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531256/entertainment_hub/characters/char_char_gyoumei_himejima_profile.jpg,,,,,,
char_gyro,Gyro,ジャイロ,22,6,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512015/entertainment_hub/characters/char_char_gyro_profile.jpg,,,,,,
char_gyuuki,Gyuuki,牛鬼,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511361/entertainment_hub/characters/char_char_gyuuki_profile.png,,,,,,
char_gyuutarou,Gyuutarou,妓夫太郎,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531263/entertainment_hub/characters/char_char_gyuutarou_profile.png,,,,,,
char_haba,Haba,羽場,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512842/entertainment_hub/characters/char_char_haba_profile.png,,,,,,
char_hachidai,Hachidai,ハチダイ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511259/entertainment_hub/characters/char_char_hachidai_profile.png,,,,,,
char_hachigen_ushouda,Hachigen Ushouda,有昭田鉢玄,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523881/entertainment_hub/characters/char_char_hachigen_ushouda_profile.jpg,,,,,,
char_hack,Hack,ハック,9,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512460/entertainment_hub/characters/char_char_hack_profile.png,,,,,,
char_hagoromo_ootsutsuki,Hagoromo Ootsutsuki,大筒木ハゴロモ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511485/entertainment_hub/characters/char_char_hagoromo_ootsutsuki_profile.png,,,,,,
char_haguki,Haguki,ハグキ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531158/entertainment_hub/characters/char_char_haguki_profile.png,,,,,,
char_haguruma,Haguruma,ハグルマ,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511620/entertainment_hub/characters/char_char_haguruma_profile.jpg,,,,,,
char_haido,Haido,ハイド,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512922/entertainment_hub/characters/char_char_haido_profile.jpg,,,,,,
char_hajime_kashimo,Hajime Kashimo,鹿紫雲一,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512851/entertainment_hub/characters/char_char_hajime_kashimo_profile.jpg,,,,,,
char_hajrudin,Hajrudin,ハイルディン,12,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511774/entertainment_hub/characters/char_char_hajrudin_profile.png,,,,,,
char_hakkaku,Hakkaku,ハッカク,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511243/entertainment_hub/characters/char_char_hakkaku_profile.png,,,,,,
char_hako_kuroi,Hako Kuroi,黒衣ハコ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511522/entertainment_hub/characters/char_char_hako_kuroi_profile.jpg,,,,,,
char_haku,Haku,白,9,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511190/entertainment_hub/characters/char_char_haku_profile.png,,,,,,
char_hakui_no_kaihei,Hakui no Kaihei,白衣の海兵,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513086/entertainment_hub/characters/char_char_hakui_no_kaihei_profile.png,,,,,,
char_hakuro,Hakuro,ハクロ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524426/entertainment_hub/characters/char_char_hakuro_profile.png,,,,,,
char_halil,Halil,ハリル,20,7,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531096/entertainment_hub/characters/char_char_halil_profile.png,,,,,,
char_halle_bullook,Halle Bullook,ハル・ブロック,18,2,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511657/entertainment_hub/characters/char_char_halle_bullook_profile.png,,,,,,
char_hamburg,Hamburg,ハンバーグ,22,2,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512062/entertainment_hub/characters/char_char_hamburg_profile.jpg,,,,,,
char_hammond,Hammond,ハモンド,17,7,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511953/entertainment_hub/characters/char_char_hammond_profile.png,,,,,,
char_hamura_ootsutsuki,Hamura Ootsutsuki,大筒木ハムラ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511480/entertainment_hub/characters/char_char_hamura_ootsutsuki_profile.jpg,,,,,,
char_han,Han,ハン,10,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511501/entertainment_hub/characters/char_char_han_profile.png,,,,,,
char_hana_danno,Hana Danno,段野ハナ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523975/entertainment_hub/characters/char_char_hana_danno_profile.jpg,,,,,,
char_hana_inuzuka,Hana Inuzuka,犬塚ハナ,13,4,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511212/entertainment_hub/characters/char_char_hana_inuzuka_profile.png,,,,,,
char_hana_kurusu,Hana Kurusu,来栖華,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512823/entertainment_hub/characters/char_char_hana_kurusu_profile.png,,,,,,
char_hanabi_hyuuga,Hanabi Hyuuga,日向ハナビ,27,3,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511199/entertainment_hub/characters/char_char_hanabi_hyuuga_profile.jpg,,,,,,
char_hanako_kamado,Hanako Kamado,竈門花子,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531238/entertainment_hub/characters/char_char_hanako_kamado_profile.png,,,,,,
char_hanami,Hanami,花御 ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512758/entertainment_hub/characters/char_char_hanami_profile.jpg,,,,,,
char_hanare,Hanare,ハナレ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511355/entertainment_hub/characters/char_char_hanare_profile.jpg,,,,,,
char_hanatarou_yamada,Hanatarou Yamada,山田花太郎,1,4,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523811/entertainment_hub/characters/char_char_hanatarou_yamada_profile.png,,,,,,
char_hancock_boa,Hancock Boa,ボア・ハンコック,2,9,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512996/entertainment_hub/characters/char_char_hancock_boa_profile.png,,,,,,
char_hange_zoe,Hange Zoe,ハンジ・ゾエ,5,9,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512542/entertainment_hub/characters/char_char_hange_zoe_profile.png,,,,,,
char_hanger,Hanger,ハンガー,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512250/entertainment_hub/characters/char_char_hanger_profile.png,,,,,,
char_hannah_diament,Hannah Diament,ハンナ・ディアマント,12,4,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512697/entertainment_hub/characters/char_char_hannah_diament_profile.png,,,,,,
char_hannes,Hannes,ハンネス,18,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512605/entertainment_hub/characters/char_char_hannes_profile.jpg,,,,,,
char_hannyabal,Hannyabal,ハンニャバル ,28,8,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511881/entertainment_hub/characters/char_char_hannyabal_profile.jpg,,,,,,
char_hanyu,Hanyu,羽生,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512851/entertainment_hub/characters/char_char_hanyu_profile.jpg,,,,,,
char_hanzou,Hanzou,半蔵,12,2,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511287/entertainment_hub/characters/char_char_hanzou_profile.jpg,,,,,,
char_haredas,Haredas,ハレダス,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511962/entertainment_hub/characters/char_char_haredas_profile.jpg,,,,,,
char_harisenbon,Harisenbon,ハリセンボン,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511964/entertainment_hub/characters/char_char_harisenbon_profile.jpg,,,,,,
char_harold,Harold,ハロルド,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512624/entertainment_hub/characters/char_char_harold_profile.png,,,,,,
char_haruna,Haruna,ハルナ,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511259/entertainment_hub/characters/char_char_haruna_profile.png,,,,,,
char_haruo_kuroya,Haruo Kuroya,黒谷ハルオ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523978/entertainment_hub/characters/char_char_haruo_kuroya_profile.jpg,,,,,,
char_harusame,Harusame,ハルサメ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511416/entertainment_hub/characters/char_char_harusame_profile.jpg,,,,,,
char_haruta_shigemo,Haruta Shigemo,重面春太,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512744/entertainment_hub/characters/char_char_haruta_shigemo_profile.png,,,,,,
char_hashirama_senju,Hashirama Senju,千手柱間,23,10,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511481/entertainment_hub/characters/char_char_hashirama_senju_profile.png,,,,,,
char_hassaku_onomichi,Hassaku Onomichi,尾道八朔,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511566/entertainment_hub/characters/char_char_hassaku_onomichi_profile.jpg,,,,,,
char_hatagami_g5,Hatagami G5,機神G５,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531186/entertainment_hub/characters/char_char_hatagami_g5_profile.png,,,,,,
char_hatchan,Hatchan,はっちゃん,8,8,male,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513012/entertainment_hub/characters/char_char_hatchan_profile.jpg,,,,,,
char_hatou_no_nioo,Hatou no Nioo,波頭の仁王,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513080/entertainment_hub/characters/char_char_hatou_no_nioo_profile.png,,,,,,
char_hatou_no_nioo_no_buka,Hatou no Nioo no Buka,波頭の仁王の部下,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513094/entertainment_hub/characters/char_char_hatou_no_nioo_no_buka_profile.jpg,,,,,,
char_hatou_no_nioo_no_joukan,Hatou no Nioo no Joukan,波頭の仁王の上官,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513100/entertainment_hub/characters/char_char_hatou_no_nioo_no_joukan_profile.jpg,,,,,,
char_hattori,Hattori,ハットリ,10,8,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512171/entertainment_hub/characters/char_char_hattori_profile.jpg,,,,,,
char_hayate_gekkou,Hayate Gekkou,月光ハヤテ,2,11,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511185/entertainment_hub/characters/char_char_hayate_gekkou_profile.png,,,,,,
char_hayete_no_wind,Hayete no Wind,疾風のウィンド,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531117/entertainment_hub/characters/char_char_hayete_no_wind_profile.png,,,,,,
char_heathcliffe_arbor,Heathcliffe Arbor,ヒースクリフ・アーブ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524512/entertainment_hub/characters/char_char_heathcliffe_arbor_profile.jpg,,,,,,
char_hebiichigo,Hebiichigo,蛇苺,,,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511545/entertainment_hub/characters/char_char_hebiichigo_profile.jpg,,,,,,
char_hedorokurage,Hedorokurage,ヘドロクラゲ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781531141/entertainment_hub/characters/char_char_hedorokurage_profile.png,,,,,,
char_heinkel,Heinkel,ハインケル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524471/entertainment_hub/characters/char_char_heinkel_profile.jpg,,,,,,
char_heishi,Heishi,兵士,,,,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512593/entertainment_hub/characters/char_char_heishi_profile.jpg,,,,,,
char_helmeppo,Helmeppo,ヘルメッポ,16,7,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781513006/entertainment_hub/characters/char_char_helmeppo_profile.jpg,,,,,,
char_henning,Henning,ヘニング,31,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512653/entertainment_hub/characters/char_char_henning_profile.jpg,,,,,,
char_henry_douglas,Henry Douglas,ヘンリ・ダグラス,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524472/entertainment_hub/characters/char_char_henry_douglas_profile.jpg,,,,,,
char_henschel,Henschel,ヘンシェル,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524473/entertainment_hub/characters/char_char_henschel_profile.png,,,,,,
char_henshuu_nakagami,Henshuu Nakagami,編集中神,,,female,background,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781523996/entertainment_hub/characters/char_char_henshuu_nakagami_profile.png,,,,,,
char_heppoko,Heppoko,ヘッポコ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511787/entertainment_hub/characters/char_char_heppoko_profile.png,,,,,,
char_hera,Hera,ヘラ,17,3,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512485/entertainment_hub/characters/char_char_hera_profile.png,,,,,,
char_heracles,Heracles,ヘラクレス,10,5,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512032/entertainment_hub/characters/char_char_heracles_profile.jpg,,,,,,
char_herschel,Herschel,ハーシェル,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524498/entertainment_hub/characters/char_char_herschel_profile.jpg,,,,,,
char_hewitt,Hewitt,ヒューイット,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512273/entertainment_hub/characters/char_char_hewitt_profile.png,,,,,,
char_heymans_breda,Heymans Breda,ハイマンス・ブレダ,,,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781524409/entertainment_hub/characters/char_char_heymans_breda_profile.jpg,,,,,,
char_hiashi_hyuuga,Hiashi Hyuuga,日向ヒアシ,8,1,male,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511244/entertainment_hub/characters/char_char_hiashi_hyuuga_profile.png,,,,,,
char_hibachi,Hibachi,ヒバチ,,,,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781511405/entertainment_hub/characters/char_char_hibachi_profile.png,,,,,,
char_hibari,Hibari,ひばり,18,1,female,supporting,unknown,unknown,,,,https://res.cloudinary.com/dqiypafpd/image/upload/v1781512494/entertainment_hub/characters/char_char_hibari_profile.png,,,,,,
